rank,country,actual_reward_usd,predicted_baseline_usd,residual_usd,valuation_status,log
34,Jordan,17.491423606654283,12.94605890253505,4.545364704119233,Overvalued (+),4.101459394
35,North Macedonia,21.536034398675703,17.002520392114285,4.533514006561418,Overvalued (+),4.447600885
36,Japan,25.0,20.472311323811603,4.527688676188397,Overvalued (+),4.743681252
37,New Zealand,25.0,20.646397355992576,4.353602644007424,Overvalued (+),4.758536169
38,Slovenia,25.0,20.811793651629053,4.188206348370947,Overvalued (+),4.772649583
39,Israel,25.0,20.85220348190738,4.147796518092619,Overvalued (+),4.77609779
40,Spain,25.0,20.865032879689544,4.134967120310456,Overvalued (+),4.777192534
41,Czechia,25.0,20.91743566979074,4.082564330209259,Overvalued (+),4.781664111
42,Barbados,20.669566775047738,16.59933746704558,4.070229308002158,Overvalued (+),4.413196925
43,Colombia,19.817403957786894,15.915969517641102,3.901434440145792,Overvalued (+),4.354884526
44,Italy,25.0,21.10860788152513,3.8913921184748688,Overvalued (+),4.797977007
45,Moldova,19.12951447956452,15.283764385412148,3.845750094152372,Overvalued (+),4.300937896
46,France,25.0,21.202778790710568,3.7972212092894324,Overvalued (+),4.806012695
47,United Kingdom,25.0,21.25274297989165,3.74725702010835,Overvalued (+),4.810276184
48,Finland,25.0,21.352437105467523,3.647562894532477,Overvalued (+),4.818783173
49,Somalia,6.2113133157289075,2.564326225238233,3.6469870904906747,Overvalued (+),3.215576849
50,Canada,25.0,21.418543665987706,3.5814563340122945,Overvalued (+),4.824424105
51,Australia,25.0,21.799560891382583,3.2004391086174167,Overvalued (+),4.856936646
52,Sweden,25.0,21.84144936546783,3.158550634532169,Overvalued (+),4.860511027
53,Belgium,25.0,21.989903661451308,3.010096338548692,Overvalued (+),4.873178765
54,Chile,21.48653359218273,18.52123294535199,2.965300646830741,Overvalued (+),4.577193987
55,Germany,25.0,22.039488351508965,2.9605116484910354,Overvalued (+),4.877409871
56,Austria,25.0,22.131182385243292,2.8688176147567077,Overvalued (+),4.885234205
57,Andorra,25.0,22.312800624804737,2.687199375195263,Overvalued (+),4.900731852
58,Turkey,22.03275944704688,19.444623115402628,2.588136331644254,Overvalued (+),4.655987697
59,Guinea-Bissau,8.673625360900605,6.103811562146895,2.56981379875371,Overvalued (+),3.517604302
60,Denmark,25.0,22.541156309016365,2.4588436909836346,Overvalued (+),4.920217647
61,Iceland,25.0,22.554175180961735,2.4458248190382648,Overvalued (+),4.921328559
62,Netherlands,25.0,22.78604785627777,2.2139521437222314,Overvalued (+),4.941114462
63,Madagascar,5.612667964702505,3.4433829099441198,2.169285054758385,Overvalued (+),3.290587543
64,Kiribati,9.08166062158508,7.012256031765737,2.0694045898193423,Overvalued (+),3.595122682
65,Malta,23.863843819573532,21.819046670741862,2.0447971488316696,Overvalued (+),4.858599385
66,Bhutan,17.22166328798246,15.180463828676587,2.041199459305872,Overvalued (+),4.292123167
67,Cyprus,23.28461185122912,21.250231380792243,2.0343804704368758,Overvalued (+),4.810061867
68,Solomon Islands,7.220615548205606,5.255686558025111,1.9649289901804945,Overvalued (+),3.445233036
69,Mozambique,4.6617089389879816,2.7324455205450207,1.929263418442961,Overvalued (+),3.229922619
70,Turkmenistan,17.81118511373483,15.907223951376572,1.9039611623582573,Overvalued (+),4.354138259
71,Jamaica,14.989720627879613,13.205127507174609,1.7845931207050043,Overvalued (+),4.12356595
72,Central African Republic,3.2039044404108594,1.4273138739390987,1.7765905664717607,Overvalued (+),3.118554567
73,Burkina Faso,7.447029612087682,5.749472821604812,1.6975567904828708,Overvalued (+),3.48736826
74,South Africa,15.56615204719735,14.1190552897001,1.4470967574972509,Overvalued (+),4.201552226
75,Switzerland,25.0,23.602469056193605,1.3975309438063945,Overvalued (+),5.010780414
76,Saint Vincent and the Grenadines,17.331120841423196,15.951582667910934,1.3795381735122625,Overvalued (+),4.357923428
77,Norway,25.0,23.67788410921719,1.3221158907828112,Overvalued (+),5.017215648
78,Liberia,4.767951809557087,3.517420829873423,1.2505309796836643,Overvalued (+),3.296905265
79,Samoa,12.502982281855493,11.398060954028395,1.104921327827098,Overvalued (+),3.969367343
80,Lithuania,21.696724427653788,20.600706308425153,1.096018119228635,Overvalued (+),4.754637311
81,Tonga,12.104909859039903,11.033435036772161,1.0714748222677422,Overvalued (+),3.938253487
82,Burundi,2.2170039849049012,1.1657309748106286,1.0512730100942727,Overvalued (+),3.096233464
83,Egypt,16.366987488710222,15.336497266975215,1.0304902217350076,Overvalued (+),4.30543764
84,Uruguay,19.62341695676621,18.593581324824115,1.0298356319420954,Overvalued (+),4.583367539
85,Malawi,4.177241019738488,3.3028021631243902,0.8744388566140975,Overvalued (+),3.278591662
86,Angola,12.701667475551663,11.883389694729132,0.8182777808225303,Overvalued (+),4.010780879
87,Indonesia,15.274878578003472,14.651492700500569,0.6233858775029031,Overvalued (+),4.246985587
88,Honduras,11.000329124034074,10.538672409360544,0.46165671467353064,Overvalued (+),3.896034949
89,Mauritania,10.447220730504391,10.410616293803379,0.03660443670101188,Overvalued (+),3.885107806
90,Comoros,7.4116850744237155,7.388029072179528,0.023656002244187846,Overvalued (+),3.627187732
91,Belize,13.801724937086195,13.809042393659482,-0.007317456573286307,Undervalued (-),4.175098548
92,Saint Lucia,17.08728631836674,17.11836389704198,-0.031077578675240858,Undervalued (-),4.457485915
93,Chad,5.359197458236949,5.461651747078058,-0.10245428884110908,Undervalued (-),3.46280823
94,Lesotho,5.7513228728302055,5.932534207865288,-0.18121133503508258,Undervalued (-),3.502989052
95,Haiti,5.653011453411125,5.851339935043562,-0.1983284816324371,Undervalued (-),3.496060672
96,Niger,3.668500763864451,3.997939202674594,-0.329438438810143,Undervalued (-),3.337908328
97,Peru,14.428334503612833,14.974284707730426,-0.5459502041175934,Undervalued (-),4.274529718
98,Bolivia,12.479717705007614,13.042409784157918,-0.5626920791503043,Undervalued (-),4.109681101
99,Ireland,25.0,25.709580884670928,-0.7095808846709275,Undervalued (-),5.190582153
100,Luxembourg,25.0,25.75703070904858,-0.7570307090485784,Undervalued (-),5.194631089
101,Armenia,15.496926384259988,16.370254883160392,-0.8733284989004044,Undervalued (-),4.393649103
102,Papua New Guinea,7.558282926409607,8.443300806923055,-0.8850178805134483,Undervalued (-),3.717235014
103,Djibouti,9.963489020970723,10.901060672843897,-0.9375716518731743,Undervalued (-),3.926957864
104,Rwanda,6.329248457611586,7.298595145984557,-0.9693466883729709,Undervalued (-),3.619556255
105,Saudi Arabia,20.945189241302273,21.928739988241738,-0.9835507469394642,Undervalued (-),4.867959614
106,Azerbaijan,15.59362231201789,16.642136010099982,-1.0485136980820915,Undervalued (-),4.416848963
107,Paraguay,14.221298458117618,15.330803819158817,-1.1095053610411991,Undervalued (-),4.304951813
108,Ecuador,13.200448324629045,14.3843176533248,-1.1838693286957547,Undervalued (-),4.224187301
109,Tajikistan,7.904559684527356,9.091850359232318,-1.187290674704962,Undervalued (-),3.772576328
110,South Korea,19.935194781902304,21.134668794046554,-1.1994740121442504,Undervalued (-),4.800200808
111,Kenya,8.747210560295388,9.953311822497852,-1.2061012622024645,Undervalued (-),3.846085606
112,DR Congo,2.0789278422820336,3.3575234452454765,-1.2785956029634429,Undervalued (-),3.283261078
113,Malaysia,17.65034650853263,18.999720529665368,-1.3493740211327392,Undervalued (-),4.618023761
114,Seychelles,16.78103851315757,18.2557249848669,-1.474686471709333,Undervalued (-),4.554537955
115,Senegal,7.074899800494155,8.680184984791254,-1.6052851842970988,Undervalued (-),3.737448553
116,Pakistan,8.004069914226207,9.621726411699271,-1.6176564974730638,Undervalued (-),3.817791126
117,Georgia,15.623470186176494,17.24813874529658,-1.6246685591200851,Undervalued (-),4.468559719
118,Togo,5.555182256358207,7.193547367456382,-1.6383651110981754,Undervalued (-),3.610592434
119,Nicaragua,9.648228497910178,11.378890734465806,-1.7306622365556272,Undervalued (-),3.967731531
120,Fiji,12.403132148499624,14.25541031032332,-1.8522781618236959,Undervalued (-),4.213187522
121,Ethiopia,4.667380675938196,6.587870211873998,-1.9204895359358023,Undervalued (-),3.55890946
122,Benin,5.941093997895456,8.03934825439756,-2.098254256502104,Undervalued (-),3.682765381
123,Marshall Islands,8.787866107106481,11.200595675784172,-2.4127295686776904,Undervalued (-),3.952517454
124,Tanzania,5.159704259333277,7.660058082250345,-2.5003538229170674,Undervalued (-),3.650400211
125,Trinidad and Tobago,15.647485845373177,18.432496960972017,-2.7850111155988397,Undervalued (-),4.569622066
126,Cameroon,6.120508535469361,8.973971249272992,-2.853462713803631,Undervalued (-),3.762517598
127,Guatemala,10.999827432368896,13.887111315472083,-2.887283883103187,Undervalued (-),4.181760239
128,Suriname,13.000029992180739,15.918660278109087,-2.918630285928348,Undervalued (-),4.355114131
129,Cambodia,8.003209719571656,10.955403416806519,-2.952193697234863,Undervalued (-),3.931594979
130,Eswatini,9.758936511814287,12.904651965644675,-3.1457154538303875,Undervalued (-),4.097926103
131,Ivory Coast,7.31783813643922,10.752551472948078,-3.4347133365088576,Undervalued (-),3.914285441
132,Cape Verde,9.266030234023628,12.754608796142541,-3.4885785621189136,Undervalued (-),4.085122785
133,Mali,2.808528818409399,6.417956209042934,-3.6094273906335355,Undervalued (-),3.544410546
134,Uzbekistan,9.687451598032474,13.322484836601824,-3.635033238569349,Undervalued (-),4.133580156
135,Uganda,2.7120316484244467,6.396021867541442,-3.6839902191169958,Undervalued (-),3.542538869
136,Vietnam,11.027836913675833,14.773567652990138,-3.745730739314306,Undervalued (-),4.257402352
137,Saint Kitts and Nevis,14.6049775568864,18.38512063869429,-3.780143081807889,Undervalued (-),4.565579402
138,Equatorial Guinea,10.349515455985173,14.191312248591615,-3.8417967926064414,Undervalued (-),4.207717977
139,Zambia,3.692434120134395,7.554593924638837,-3.8621598045044423,Undervalued (-),3.64140086
140,Belarus,14.188164165146093,18.09155757590186,-3.9033934107557666,Undervalued (-),4.540529403
141,Kyrgyzstan,7.398043488183455,11.34345829248376,-3.945414804300305,Undervalued (-),3.964708049
142,Nepal,5.354132554459198,9.303635480184028,-3.94950292572483,Undervalued (-),3.790648142
143,Gambia,2.7120316484244467,6.704521759418476,-3.9924901109940296,Undervalued (-),3.568863441
144,Costa Rica,13.80893799304652,17.95769082168019,-4.148752828633668,Undervalued (-),4.529106433
145,Thailand,12.404506158889278,16.66887359429748,-4.264367435408202,Undervalued (-),4.419130505
146,Dominica,11.526942218663093,15.932287616656936,-4.405345397993843,Undervalued (-),4.356276964
147,Guinea,3.6301938442318344,8.162294169270282,-4.5321003250384475,Undervalued (-),3.693256466
148,Congo,5.106542115956824,10.119244746746908,-5.012702630790084,Undervalued (-),3.860244811
149,Sierra Leone,1.6968519019821728,6.7199528291859,-5.023100927203727,Undervalued (-),3.570180188
150,Namibia,7.568781593309736,12.678919258714501,-5.110137665404765,Undervalued (-),4.078664129
151,Laos,6.657730681825012,11.948336112729365,-5.290605430904352,Undervalued (-),4.016322815
152,Kazakhstan,14.023944566928403,19.331559084414955,-5.307614517486552,Undervalued (-),4.646339842
153,El Salvador,8.092463628238868,13.506184104367641,-5.413720476128773,Undervalued (-),4.149255379
154,Nauru,8.023847673705422,13.541902152165612,-5.51805447846019,Undervalued (-),4.152303232
155,Mongolia,9.902337225211685,15.483912009821474,-5.5815747846097885,Undervalued (-),4.318016672
156,Zimbabwe,3.8141944816588267,9.541346216823023,-5.727151735164195,Undervalued (-),3.810932212
157,Oman,13.099955100400422,19.096603106166107,-5.996648005765685,Undervalued (-),4.626290838
158,Kuwait,14.505786955170858,20.567459229659548,-6.061672274488689,Undervalued (-),4.751800308
159,Bangladesh,5.632596761549154,11.834682916471913,-6.202086154922759,Undervalued (-),4.006624686
160,Antigua and Barbuda,12.012091882349676,18.25266521385639,-6.240573331506713,Undervalued (-),4.554276862
161,Gabon,9.457650895021374,15.820190644547843,-6.362539749526469,Undervalued (-),4.346711629
162,Palau,9.338143365757986,16.007589697702947,-6.669446331944961,Undervalued (-),4.362702558
163,Philippines,6.142848074416133,12.923994315124972,-6.781146240708839,Undervalued (-),4.099576603
164,Nigeria,4.670932473365937,11.51289573873099,-6.841963265365052,Undervalued (-),3.979166298
165,Mauritius,10.547106269163837,17.93534707395083,-7.388240804786992,Undervalued (-),4.527199821
166,Dominican Republic,9.662914638854742,17.12674422630929,-7.4638295874545495,Undervalued (-),4.458201016
167,India,5.036628023371289,12.57692460647575,-7.54029658310446,Undervalued (-),4.069960834
168,Botswana,7.612314928687527,15.459417153760576,-7.847102225073049,Undervalued (-),4.315926504
169,Panama,11.390522685872645,19.286394645642602,-7.895871959769957,Undervalued (-),4.64248592
170,Sri Lanka,6.533981390606313,14.477129898693619,-7.943148508087305,Undervalued (-),4.232107053
171,Qatar,16.74342545436769,24.767521884382234,-8.024096430014545,Undervalued (-),5.110195415
172,Grenada,7.505693628445953,15.616327449141998,-8.110633820696044,Undervalued (-),4.3293158
173,Ghana,2.7120316484244467,10.995509406372953,-8.283477757948507,Undervalued (-),3.935017259
174,Maldives,7.219715206986224,17.09720680040239,-9.877491593416167,Undervalued (-),4.455680561
175,Singapore,14.93547143231564,25.973818051037284,-11.038346618721643,Undervalued (-),5.213129747
176,United States,11.600655343080025,22.941395845305813,-11.340740502225788,Undervalued (-),4.954370445
177,Bahrain,10.154864607515902,21.73278576879303,-11.577921161277127,Undervalued (-),4.851238665
178,Brunei,8.964553762695827,23.075487512203168,-14.11093374950734,Undervalued (-),4.965812607
179,Guyana,8.98100840443061,23.368062667865132,-14.387054263434521,Undervalued (-),4.990778307
