rank,country,actual_reward_usd,predicted_baseline_usd,residual_usd,valuation_status,log
133,Thailand,1.0,1.303163135176028,-0.303163135176028,Undervalued (-),4.419130505
134,Albania,1.0,1.3160911201419834,-0.3160911201419834,Undervalued (-),4.450569245
135,Maldives,1.0,1.318192954261425,-0.318192954261425,Undervalued (-),4.455680561
136,Saint Lucia,1.0,1.31893533736489,-0.31893533736489,Undervalued (-),4.457485915
137,Dominican Republic,1.0,1.3192293954275587,-0.3192293954275587,Undervalued (-),4.458201016
138,China,1.0,1.322996248036366,-0.32299624803636595,Undervalued (-),4.467361384
139,Georgia,1.0,1.323489017685028,-0.323489017685028,Undervalued (-),4.468559719
140,Mauritius,1.0,1.347602527229561,-0.3476025272295611,Undervalued (-),4.527199821
141,Serbia,1.0,1.3488875242134122,-0.3488875242134122,Undervalued (-),4.530324723
142,Belarus,1.0,1.35308381037572,-0.3530838103757199,Undervalued (-),4.540529403
143,Montenegro,1.0,1.3566825661267552,-0.3566825661267552,Undervalued (-),4.549280987
144,Antigua and Barbuda,1.0,1.3587369295297347,-0.3587369295297347,Undervalued (-),4.554276862
145,Seychelles,1.0,1.3588442940862886,-0.3588442940862886,Undervalued (-),4.554537955
146,Saint Kitts and Nevis,1.0,1.3633846688219937,-0.3633846688219937,Undervalued (-),4.565579402
147,Trinidad and Tobago,1.0,1.365047060489548,-0.36504706048954794,Undervalued (-),4.569622066
148,Chile,1.0,1.3681607247410863,-0.3681607247410863,Undervalued (-),4.577193987
149,Uruguay,1.0,1.370699362976669,-0.37069936297666906,Undervalued (-),4.583367539
150,Malaysia,1.0,1.3849504149269956,-0.38495041492699555,Undervalued (-),4.618023761
151,Oman,1.0,1.3883499356192497,-0.3883499356192497,Undervalued (-),4.626290838
152,Kazakhstan,1.0,1.3965943252574597,-0.39659432525745975,Undervalued (-),4.646339842
153,Bulgaria,1.0,1.3972286903886133,-0.3972286903886133,Undervalued (-),4.647882514
154,Turkey,1.0,1.4005616383366009,-0.40056163833660086,Undervalued (-),4.655987697
155,Latvia,1.0,1.403875484667996,-0.40387548466799594,Undervalued (-),4.664046428
156,Canada,1.0617788729433761,1.4698246988264154,-0.4080458258830393,Undervalued (-),4.824424105
157,Slovakia,1.0,1.4157501202556622,-0.41575012025566216,Undervalued (-),4.692923595
158,Russia,1.0,1.4166872858151252,-0.41668728581512515,Undervalued (-),4.695202628
159,Hungary,1.0,1.4176554838941309,-0.4176554838941309,Undervalued (-),4.697557127
160,Kuwait,1.0,1.4399609270662683,-0.4399609270662683,Undervalued (-),4.751800308
161,Slovenia,1.0,1.4485343976872622,-0.4485343976872622,Undervalued (-),4.772649583
162,Israel,1.0,1.4499523415442839,-0.4499523415442839,Undervalued (-),4.77609779
163,Cyprus,1.0127871225123217,1.4639187752130174,-0.45113165270069566,Undervalued (-),4.810061867
164,South Korea,1.0,1.459863790105459,-0.45986379010545897,Undervalued (-),4.800200808
165,United Kingdom,1.0,1.4640069049203133,-0.46400690492031327,Undervalued (-),4.810276184
166,Finland,1.0,1.4675050802892227,-0.46750508028922266,Undervalued (-),4.818783173
167,Bahrain,1.0,1.4808511658078756,-0.48085116580787557,Undervalued (-),4.851238665
168,Australia,1.0,1.4831942435744876,-0.4831942435744876,Undervalued (-),4.856936646
169,Malta,1.0,1.4838779816884928,-0.48387798168849283,Undervalued (-),4.858599385
170,Saudi Arabia,1.0,1.48772701952493,-0.4877270195249299,Undervalued (-),4.867959614
171,Iceland,1.0,1.5096729664238484,-0.5096729664238484,Undervalued (-),4.921328559
172,Netherlands,1.0,1.5178091657919481,-0.5178091657919481,Undervalued (-),4.941114462
173,United States,1.0,1.523260184151239,-0.523260184151239,Undervalued (-),4.954370445
174,Brunei,1.0,1.5279653376756495,-0.5279653376756495,Undervalued (-),4.965812607
175,Guyana,1.0,1.5382315313673989,-0.5382315313673989,Undervalued (-),4.990778307
176,Qatar,1.0,1.587337270875467,-0.5873372708754669,Undervalued (-),5.110195415
177,Ireland,1.0,1.6203932565901045,-0.6203932565901045,Undervalued (-),5.190582153
178,Luxembourg,1.0,1.6220582273788862,-0.6220582273788862,Undervalued (-),5.194631089
179,Singapore,1.0,1.6296650962455888,-0.6296650962455888,Undervalued (-),5.213129747
