rank,country,actual_reward_usd,predicted_baseline_usd,residual_usd,valuation_status,log
71,United States,5.553188574290107,5.454056263266118,0.09913231102398878,Overvalued (+),4.954370445
72,Tanzania,1.4942781277673534,1.40439220672212,0.08988592104523341,Overvalued (+),3.650400211
73,South Korea,5.0604225550952275,4.975260642560762,0.08516191253446515,Overvalued (+),4.800200808
74,Saint Vincent and the Grenadines,3.6783888343428983,3.6017056624641466,0.07668317187875173,Overvalued (+),4.357923428
75,Haiti,1.0,0.9250689313168383,0.07493106868316168,Overvalued (+),3.496060672
76,Morocco,2.699438782486422,2.6323026322997034,0.0671361501867187,Overvalued (+),4.045780821
77,Greece,4.572169685722659,4.526646888082825,0.045522797639834245,Overvalued (+),4.655749571
78,Equatorial Guinea,3.171139069051784,3.135221382262639,0.03591768678914509,Overvalued (+),4.207717977
79,Belize,3.0365589283116203,3.0339171302774766,0.002641798034143772,Overvalued (+),4.175098548
80,Libya,3.1666382833320474,3.167299130814781,-0.0006608474827336508,Undervalued (-),4.218046841
81,Nauru,2.954266447018012,2.9631230511982434,-0.008856604180231376,Undervalued (-),4.152303232
82,Djibouti,2.2336695792813814,2.2632811274306164,-0.029611548149234945,Undervalued (-),3.926957864
83,Kyrgyzstan,2.3500523122631347,2.3805196681091356,-0.03046735584600091,Undervalued (-),3.964708049
84,Brunei,5.445996137715505,5.489591516274473,-0.043595378558968,Undervalued (-),4.965812607
85,Bosnia and Herzegovina,3.718015999082974,3.769212541724384,-0.05119654264141005,Undervalued (-),4.41185975
86,Uganda,1.0,1.0694135481617284,-0.0694135481617284,Undervalued (-),3.542538869
87,Poland,4.668364584972621,4.7712144781389085,-0.10284989316628756,Undervalued (-),4.734499031
88,Iraq,2.8652829532039523,2.9694064968578644,-0.10412354365391208,Undervalued (-),4.154326468
89,Croatia,4.570727244100011,4.6861586753286435,-0.11543143122863242,Undervalued (-),4.707111516
90,Guinea,1.418093320631812,1.5374883702282442,-0.11939504959643221,Undervalued (-),3.693256466
91,Ethiopia,1.0,1.1202547347382943,-0.12025473473829429,Undervalued (-),3.55890946
92,Timor-Leste,1.3650362352875933,1.5028374082599765,-0.13780117297238315,Undervalued (-),3.682099041
93,Gambia,1.0,1.1511682310928606,-0.1511682310928606,Undervalued (-),3.568863441
94,Czechia,4.76407289566812,4.917692307325325,-0.15361941165720516,Undervalued (-),4.781664111
95,Sierra Leone,1.0,1.155257575203965,-0.1552575752039651,Undervalued (-),3.570180188
96,Rwanda,1.13408713200513,1.3086019373448323,-0.17451480533970232,Undervalued (-),3.619556255
97,Tajikistan,1.5977431646169717,1.7838274243998065,-0.18608425978283472,Undervalued (-),3.772576328
98,Cambodia,2.0874931544711774,2.2776823441546803,-0.19018918968350285,Undervalued (-),3.931594979
99,Senegal,1.4815776555352294,1.674733149013253,-0.19315549347802374,Undervalued (-),3.737448553
100,Bahrain,4.921439027059652,5.133765928668341,-0.21232690160868906,Undervalued (-),4.851238665
101,Palau,3.39131224634434,3.616547926863987,-0.22523568051964693,Undervalued (-),4.362702558
102,Andorra,5.059759028126817,5.287474023540165,-0.22771499541334794,Undervalued (-),4.900731852
103,India,2.465559150853205,2.707397083829081,-0.24183793297587597,Undervalued (-),4.069960834
104,Lithuania,4.574028245622884,4.833756755984046,-0.2597285103611622,Undervalued (-),4.754637311
105,Pakistan,1.6560905394410468,1.9242483768956404,-0.26815783745459365,Undervalued (-),3.817791126
106,Latvia,4.279539774202637,4.552413951393859,-0.2728741771912224,Undervalued (-),4.664046428
107,Belarus,3.885228509450432,4.168814354201102,-0.2835858447506694,Undervalued (-),4.540529403
108,Cameroon,1.466121954388738,1.7525886152051164,-0.2864666608163784,Undervalued (-),3.762517598
109,Malta,4.86899062791814,5.156625686074644,-0.28763505815650436,Undervalued (-),4.858599385
110,Guatemala,2.7380740634242002,3.0546059542207544,-0.3165318907965542,Undervalued (-),4.181760239
111,Montenegro,3.871383866360699,4.1959936365486055,-0.3246097701879065,Undervalued (-),4.549280987
112,Estonia,4.378927628556745,4.716507407673154,-0.3375797791164086,Undervalued (-),4.716883646
113,Serbia,3.7911497816181985,4.137122276631381,-0.34597249501318217,Undervalued (-),4.530324723
114,Angola,2.160988361500789,2.5236053603813584,-0.3626169988805694,Undervalued (-),4.010780879
115,Slovakia,4.179887976972908,4.642096079256541,-0.4622081022836335,Undervalued (-),4.692923595
116,Russia,4.181751569452229,4.649173938691618,-0.4674223692393893,Undervalued (-),4.695202628
117,Hungary,4.179887978392852,4.656486168467154,-0.47659819007430215,Undervalued (-),4.697557127
118,Congo,1.5608698097767928,2.0560943023083382,-0.49522449253154543,Undervalued (-),3.860244811
119,Bhutan,2.8896674125689645,3.397353642046083,-0.5076862294771183,Undervalued (-),4.292123167
120,Mauritania,1.6251766685524875,2.133309851071804,-0.5081331825193163,Undervalued (-),3.885107806
121,Cape Verde,2.237525635244704,2.7544846678787813,-0.5169590326340772,Undervalued (-),4.085122785
122,Antigua and Barbuda,3.6824678509310047,4.21150903321255,-0.5290411822815457,Undervalued (-),4.554276862
123,Bolivia,2.2978403537749807,2.8307539928996217,-0.532913639124641,Undervalued (-),4.109681101
124,Uruguay,3.763171891668231,4.301854246589125,-0.5386823549208937,Undervalued (-),4.583367539
125,Fiji,2.6005774520124096,3.1522078281297397,-0.55163037611733,Undervalued (-),4.213187522
126,Ukraine,2.7665498938582282,3.3490704388197887,-0.5825205449615605,Undervalued (-),4.276576233
127,Argentina,3.486099873184993,4.083440465378455,-0.5973405921934622,Undervalued (-),4.513039466
128,North Macedonia,3.2759467930003243,3.8802116933734148,-0.6042649003730904,Undervalued (-),4.447600885
129,Iran,2.7877750953939278,3.404576895193017,-0.6168017997990893,Undervalued (-),4.294449016
130,Moldova,2.8062542436492808,3.424729030125283,-0.6184747864760021,Undervalued (-),4.300937896
131,Ecuador,2.5121342071673425,3.1863691981401416,-0.6742349909727992,Undervalued (-),4.224187301
132,Nepal,1.1479593189559714,1.839951999703839,-0.6919926807478676,Undervalued (-),3.790648142
133,Tunisia,2.365105396160756,3.05783312567044,-0.6927277295096839,Undervalued (-),4.182799371
134,Turkmenistan,2.889667429000129,3.5899502845823807,-0.7002828555822518,Undervalued (-),4.354138259
135,Dominica,2.8529984744120513,3.596592335558869,-0.7435938611468176,Undervalued (-),4.356276964
136,Armenia,2.9542664470180124,3.7126568008957843,-0.7583903538777719,Undervalued (-),4.393649103
137,Mexico,3.0030321110572533,3.772042215908865,-0.7690101048516116,Undervalued (-),4.41277089
138,Kenya,1.23405158687755,2.0121208878371775,-0.7780693009596276,Undervalued (-),3.846085606
139,Indonesia,2.4569662743047673,3.257172500974592,-0.8002062266698249,Undervalued (-),4.246985587
140,Chile,3.4811690866287393,4.282681407375675,-0.8015123207469355,Undervalued (-),4.577193987
141,Eswatini,1.991928223144845,2.794247183431036,-0.8023189602861911,Undervalued (-),4.097926103
142,Myanmar,1.0,1.8037316235495986,-0.8037316235495986,Undervalued (-),3.778985374
143,Laos,1.7144286969704887,2.540816626741343,-0.8263879297708541,Undervalued (-),4.016322815
144,Seychelles,3.362254718885181,4.212319894465319,-0.8500651755801378,Undervalued (-),4.554537955
145,Azerbaijan,2.9101614140711702,3.7847072486047413,-0.874545834533571,Undervalued (-),4.416848963
146,Brazil,2.7534932387412168,3.638693340143659,-0.8852001014024422,Undervalued (-),4.369833263
147,Trinidad and Tobago,3.37102917726425,4.25916573538167,-0.8881365581174196,Undervalued (-),4.569622066
148,Paraguay,2.493373726630573,3.4371948172859206,-0.9438210906553475,Undervalued (-),4.304951813
149,Botswana,2.512307060713046,3.4712782729626994,-0.9589712122496534,Undervalued (-),4.315926504
150,Panama,3.489719960322228,4.485454743267926,-0.9957347829456982,Undervalued (-),4.64248592
151,Kazakhstan,3.496394283329505,4.497423643318847,-1.0010293599893414,Undervalued (-),4.646339842
152,Qatar,4.905931211743251,5.937992754811097,-1.0320615430678455,Undervalued (-),5.110195415
153,El Salvador,1.9059969502835188,2.953657512475118,-1.0476605621915993,Undervalued (-),4.149255379
154,Gabon,2.501485602190335,3.5668858343456638,-1.0654002321553286,Undervalued (-),4.346711629
155,Nicaragua,1.320280465285702,2.389909519243581,-1.0696290539578788,Undervalued (-),3.967731531
156,Colombia,2.5020279311977762,3.592267922337971,-1.0902399911401948,Undervalued (-),4.354884526
157,Uzbekistan,1.8091752721121448,2.9049758896080924,-1.0958006174959476,Undervalued (-),4.133580156
158,Romania,3.568709563285839,4.684805544227107,-1.1160959809412678,Undervalued (-),4.706675815
159,Mauritius,3.005138005764019,4.127417451337324,-1.1222794455733052,Undervalued (-),4.527199821
160,Peru,2.213165291058295,3.3427146969319885,-1.1295494058736937,Undervalued (-),4.274529718
161,Costa Rica,3.003032111057253,4.133338704664165,-1.1303065936069125,Undervalued (-),4.529106433
162,Egypt,2.2584622718236034,3.4387036217726337,-1.1802413499490303,Undervalued (-),4.30543764
163,Thailand,2.610053939965194,3.791792900094311,-1.1817389601291173,Undervalued (-),4.419130505
164,Mongolia,2.2844040586137186,3.477769585418331,-1.1933655268046124,Undervalued (-),4.318016672
165,Albania,2.687064809309359,3.8894303553378116,-1.2023655460284526,Undervalued (-),4.450569245
166,Vietnam,2.067067594010453,3.2895232385190845,-1.2224556445086314,Undervalued (-),4.257402352
167,Ivory Coast,1.0,2.2239251248208056,-1.2239251248208056,Undervalued (-),3.914285441
168,Turkey,3.294981801589895,4.5273864220675595,-1.2324046204776646,Undervalued (-),4.655987697
169,Bulgaria,3.2248628024585404,4.502214629482905,-1.277351827024365,Undervalued (-),4.647882514
170,Suriname,2.3111365799747685,3.5929809931515955,-1.281844413176827,Undervalued (-),4.355114131
171,Ghana,1.0,2.2883107189028635,-1.2883107189028635,Undervalued (-),3.935017259
172,Philippines,1.48483214574161,2.799373044705355,-1.314540898963745,Undervalued (-),4.099576603
173,Dominican Republic,2.5670986580998796,3.9131318999748164,-1.3460332418749368,Undervalued (-),4.458201016
174,Bangladesh,1.088407438779047,2.5106977149725154,-1.4222902761934684,Undervalued (-),4.006624686
175,Nigeria,1.0,2.425421806033139,-1.425421806033139,Undervalued (-),3.979166298
176,Malaysia,2.6919949296243897,4.40948404741555,-1.71748911779116,Undervalued (-),4.618023761
177,Algeria,1.606818693080369,3.326137739211875,-1.719319046131506,Undervalued (-),4.269192026
178,Sri Lanka,1.1319267758622056,3.2109651085182183,-2.0790383326560127,Undervalued (-),4.232107053
179,Guyana,2.596189921454292,5.567126029946861,-2.970936108492569,Undervalued (-),4.990778307
