rank,country,actual_reward_usd,predicted_baseline_usd,residual_usd,valuation_status,log
135,Brunei,4.38310382260356,5.6823177391269954,-1.2992139165234358,Undervalued (-),4.965812607
136,Chile,2.8854679004830723,4.2051891687353,-1.319721268252228,Undervalued (-),4.577193987
137,Costa Rica,2.699438775152457,4.0224097128933405,-1.3229709377408834,Undervalued (-),4.529106433
138,Cape Verde,1.0,2.334840210311274,-1.334840210311274,Undervalued (-),4.085122785
139,Romania,3.3502962810867905,4.697345997158353,-1.3470497160715622,Undervalued (-),4.706675815
140,Panama,3.0768519204561167,4.453361990846604,-1.3765100703904873,Undervalued (-),4.64248592
141,Eswatini,1.0,2.383505266076254,-1.383505266076254,Undervalued (-),4.097926103
142,Malaysia,2.9646779306204256,4.360382004575323,-1.3957040739548972,Undervalued (-),4.618023761
143,Bolivia,1.0,2.4281856866662324,-1.4281856866662324,Undervalued (-),4.109681101
144,Moldova,1.6863170570202468,3.1551474472119505,-1.4688303901917037,Undervalued (-),4.300937896
145,Guatemala,1.200214167578986,2.7021564862872243,-1.5019423187082384,Undervalued (-),4.181760239
146,Trinidad and Tobago,2.66311560769878,4.176408507525993,-1.513292899827213,Undervalued (-),4.569622066
147,Albania,2.2075692430549534,3.72389204476662,-1.5163228017116666,Undervalued (-),4.450569245
148,Uzbekistan,1.0,2.51902533028872,-1.51902533028872,Undervalued (-),4.133580156
149,Mauritius,2.489329081885046,4.015162733688248,-1.525833651803202,Undervalued (-),4.527199821
150,Armenia,1.973304784799006,3.5075401674969395,-1.5342353826979336,Undervalued (-),4.393649103
151,Azerbaijan,2.0255239604554034,3.5957221903631815,-1.5701982299077781,Undervalued (-),4.416848963
152,Dominican Republic,2.1620265279465105,3.752900194162004,-1.5908736662154936,Undervalued (-),4.458201016
153,Iraq,1.0,2.5978814854195775,-1.5978814854195775,Undervalued (-),4.154326468
154,Mexico,1.9752304839429615,3.5802215482672306,-1.604991064324269,Undervalued (-),4.41277089
155,Uruguay,2.5783252140476565,4.2286546682525366,-1.65032945420488,Undervalued (-),4.583367539
156,Tunisia,1.0,2.7061061981296675,-1.7061061981296675,Undervalued (-),4.182799371
157,Ecuador,1.1249371683749627,2.8634205694080475,-1.7384834010330847,Undervalued (-),4.224187301
158,Mongolia,1.4455024826062666,3.220063399970263,-1.7745609173639962,Undervalued (-),4.318016672
159,Brazil,1.6279760938154548,3.4170168217759436,-1.7890407279604887,Undervalued (-),4.369833263
160,Algeria,1.2340515868775501,3.034482277928655,-1.8004306910511048,Undervalued (-),4.269192026
161,Equatorial Guinea,1.0,2.800821126757981,-1.800821126757981,Undervalued (-),4.207717977
162,Libya,1.0,2.8400808516627993,-1.8400808516627993,Undervalued (-),4.218046841
163,Sri Lanka,1.0,2.893523326578089,-1.893523326578089,Undervalued (-),4.232107053
164,Argentina,2.03638222643465,3.961339618014099,-1.9249573915794493,Undervalued (-),4.513039466
165,Indonesia,1.0,2.9500762206647,-1.9500762206647,Undervalued (-),4.246985587
166,Botswana,1.2446953414602515,3.2121187295123246,-1.967423388052073,Undervalued (-),4.315926504
167,Vietnam,1.0,2.9896700548267265,-1.9896700548267265,Undervalued (-),4.257402352
168,Bosnia and Herzegovina,1.4477540496359704,3.576758330458402,-2.129004280822431,Undervalued (-),4.41185975
169,Egypt,1.0,3.172250849055766,-2.172250849055766,Undervalued (-),4.30543764
170,North Macedonia,1.5393641243936003,3.7126093909318474,-2.173245266538247,Undervalued (-),4.447600885
171,Bulgaria,2.2375256016104323,4.473874294606533,-2.236348692996101,Undervalued (-),4.647882514
172,Turkey,2.1850713397458983,4.5046818698522895,-2.319610530106391,Undervalued (-),4.655987697
173,Gabon,1.0,3.329132133760888,-2.329132133760888,Undervalued (-),4.346711629
174,Turkmenistan,1.0,3.357360547918523,-2.357360547918523,Undervalued (-),4.354138259
175,Serbia,1.6310701624006119,4.0270403993129005,-2.3959702369122886,Undervalued (-),4.530324723
176,Kazakhstan,1.995424967701572,4.468010641223318,-2.4725856735217455,Undervalued (-),4.646339842
177,Belarus,1.2410125049713117,4.0658281042862345,-2.824815599314923,Undervalued (-),4.540529403
178,Seychelles,1.0,4.119074220977756,-3.1190742209777564,Undervalued (-),4.554537955
179,Guyana,1.2001882474422312,5.777211670740021,-4.57702342329779,Undervalued (-),4.990778307
